Model	Solver	Time	nbVars	nbExpr	density
neos-2652786-brda	CPLEX		0	0	NaN
neos-2652786-brda	ojAlgo-MIP		0	0	NaN
neos-2657525-crna	CPLEX		0	0	NaN
neos-2657525-crna	ojAlgo-MIP		0	0	NaN
neos-3046601-motu	CPLEX		0	0	NaN
neos-3046601-motu	ojAlgo-MIP		0	0	NaN
neos-3046615-murg	CPLEX		0	0	NaN
neos-3046615-murg	ojAlgo-MIP		0	0	NaN
neos-3072252-nete	CPLEX	2432437500	576	433	0.25
neos-3072252-nete	ojAlgo-MIP		576	433	0.25
neos-3610040-iskar	CPLEX	34916541	430	336	0.002325581395348837
neos-3610040-iskar	ojAlgo-MIP		430	336	0.002325581395348837
neos-3610051-istra	CPLEX	97549791	805	710	0.0012422360248447205
neos-3610051-istra	ojAlgo-MIP		805	710	0.0012422360248447205
neos-3610173-itata	CPLEX	40265375	844	748	0.001184834123222749
neos-3610173-itata	ojAlgo-MIP		844	748	0.001184834123222749
neos-3611447-jijia	CPLEX	62064166	472	378	0.00211864406779661
neos-3611447-jijia	ojAlgo-MIP	96612381625	472	378	0.00211864406779661
neos-3611689-kaihu	CPLEX	202316916	421	324	0.0023752969121140144
neos-3611689-kaihu	ojAlgo-MIP		421	324	0.0023752969121140144
neos-3754480-nidda	CPLEX		0	0	NaN
neos-3754480-nidda	ojAlgo-MIP		0	0	NaN
neos-5140963-mincio	CPLEX		0	0	NaN
neos-5140963-mincio	ojAlgo-MIP		0	0	NaN
neos-5192052-neckar	CPLEX	3081125	180	58	1.0
neos-5192052-neckar	ojAlgo-MIP	3968083	180	58	1.0
neos-911880	CPLEX	18412009042	888	84	0.05405405405405406
neos-911880	ojAlgo-MIP		888	84	0.05405405405405406
neos-911970	CPLEX	1184559375	888	108	0.05405405405405406
neos-911970	ojAlgo-MIP		888	108	0.05405405405405406
neos-942830	CPLEX		0	0	NaN
neos-942830	ojAlgo-MIP		0	0	NaN
neos15	CPLEX	102452252041	792	553	0.696969696969697
neos15	ojAlgo-MIP		792	553	0.696969696969697
neos17	CPLEX	1141254709	535	487	0.9065420560747663
neos17	ojAlgo-MIP		535	487	0.9065420560747663
neos5	CPLEX	14497716583	63	64	1.0
neos5	ojAlgo-MIP		63	64	1.0
newdano	CPLEX		0	0	NaN
newdano	ojAlgo-MIP		0	0	NaN
nexp-50-20-1-1	CPLEX	27532417	490	541	0.5
nexp-50-20-1-1	ojAlgo-MIP		490	541	0.5
noswot	CPLEX	21384139084	128	183	0.1953125
noswot	ojAlgo-MIP		128	183	0.1953125
opt1217	CPLEX	28462708	769	65	0.0013003901170351106
opt1217	ojAlgo-MIP		769	65	0.0013003901170351106
p0033	CPLEX	3991750	33	17	1.0
p0033	ojAlgo-MIP	5022167	33	17	1.0
p0040	CPLEX	1071625	40	24	1.0
p0040	ojAlgo-MIP	1986125	40	24	1.0
p0201	CPLEX	49854625	201	134	1.0
p0201	ojAlgo-MIP	455066958	201	134	1.0
p0282	CPLEX	28417000	282	242	1.0
p0282	ojAlgo-MIP	64065209	282	242	1.0
p0291	CPLEX	4148834	291	253	0.9965635738831615
p0291	ojAlgo-MIP	33486250	291	253	0.9965635738831615
p0548	CPLEX	17531208	548	177	0.7591240875912408
p0548	ojAlgo-MIP		548	177	0.7591240875912408
p80x400b	CPLEX	114759645958	800	481	0.9625
p80x400b	ojAlgo-MIP		800	481	0.9625
pigeon-08	CPLEX	1811409041	344	602	0.023255813953488372
pigeon-08	ojAlgo-MIP	174648389542	344	602	0.023255813953488372
pigeon-10	CPLEX	68424125	490	932	0.02040816326530612
pigeon-10	ojAlgo-MIP		490	932	0.02040816326530612
pipex	CPLEX	22597083	48	26	1.0
pipex	ojAlgo-MIP	43222708	48	26	1.0
pk1	CPLEX	7004966750	86	46	0.011627906976744186
pk1	ojAlgo-MIP	11967254542	86	46	0.011627906976744186
pp08a	CPLEX	90924667	240	137	0.7333333333333333
pp08a	ojAlgo-MIP		240	137	0.7333333333333333
pp08aCUTS	CPLEX	142696666	240	247	0.7333333333333333
pp08aCUTS	ojAlgo-MIP		240	247	0.7333333333333333
prod1	CPLEX	5782066833	250	209	0.004
prod1	ojAlgo-MIP		250	209	0.004
prod2	CPLEX	32421968917	301	212	0.0033222591362126247
prod2	ojAlgo-MIP		301	212	0.0033222591362126247
r50x360	CPLEX	5157084959	720	411	1.0
r50x360	ojAlgo-MIP		720	411	1.0
ran12x21	CPLEX	5582638375	504	286	1.0
ran12x21	ojAlgo-MIP		504	286	1.0
ran13x13	CPLEX	1847139375	338	196	1.0
ran13x13	ojAlgo-MIP		338	196	1.0
ran14x18	CPLEX	107669045917	504	285	1.0
ran14x18	ojAlgo-MIP		504	285	1.0
ran14x18-disj-8	CPLEX	94400603167	504	448	1.0
ran14x18-disj-8	ojAlgo-MIP		504	448	1.0
ran16x16	CPLEX	9094787542	512	289	1.0
ran16x16	ojAlgo-MIP		512	289	1.0
rgn	CPLEX	17341458	180	25	0.4444444444444444
rgn	ojAlgo-MIP	142159042	180	25	0.4444444444444444
rlp1	CPLEX	11633375	461	69	0.0021691973969631237
rlp1	ojAlgo-MIP		461	69	0.0021691973969631237
rout	CPLEX	1855976625	556	292	0.0017985611510791368
rout	ojAlgo-MIP		556	292	0.0017985611510791368
sample2	CPLEX	4817625	67	46	0.4925373134328358
sample2	ojAlgo-MIP	16519000	67	46	0.4925373134328358
sentoy	CPLEX	12036125	60	31	1.0
sentoy	ojAlgo-MIP	16974708	60	31	1.0
set1al	CPLEX	20407375	712	493	0.6629213483146067
set1al	ojAlgo-MIP	80860083	712	493	0.6629213483146067
set1ch	CPLEX	92075375	712	493	0.6629213483146067
set1ch	ojAlgo-MIP		712	493	0.6629213483146067
set1cl	CPLEX	13669791	712	493	0.6629213483146067
set1cl	ojAlgo-MIP	40254250	712	493	0.6629213483146067
sp150x300d	CPLEX	75131250	600	451	0.5
sp150x300d	ojAlgo-MIP		600	451	0.5
stein15	CPLEX	3907792	15	37	1.0
stein15	ojAlgo-MIP	4222875	15	37	1.0
stein27	CPLEX	7258583	27	119	1.0
stein27	ojAlgo-MIP	519715042	27	119	1.0
stein45	CPLEX	2057415875	45	332	1.0
stein45	ojAlgo-MIP	25851152833	45	332	1.0
stein9	CPLEX	1673875	9	14	1.0
stein9	ojAlgo-MIP	756292	9	14	1.0
supportcase14	CPLEX	16883417	304	235	0.9769736842105263
supportcase14	ojAlgo-MIP	29567625	304	235	0.9769736842105263
supportcase16	CPLEX	11780792	319	131	0.9780564263322884
supportcase16	ojAlgo-MIP	61188958	319	131	0.9780564263322884
supportcase20	CPLEX		0	0	NaN
supportcase20	ojAlgo-MIP		0	0	NaN
supportcase26	CPLEX		0	0	NaN
supportcase26	ojAlgo-MIP		0	0	NaN
timtab1	CPLEX	20283959666	397	172	0.3224181360201511
timtab1	ojAlgo-MIP		397	172	0.3224181360201511
timtab1CUTS	CPLEX	21592179458	397	372	0.3224181360201511
timtab1CUTS	ojAlgo-MIP		397	372	0.3224181360201511
timtab2	CPLEX		0	0	NaN
timtab2	ojAlgo-MIP		0	0	NaN
vpm1	CPLEX	5623000	378	235	0.4444444444444444
vpm1	ojAlgo-MIP		378	235	0.4444444444444444
vpm2	CPLEX	49466542	378	235	0.4444444444444444
vpm2	ojAlgo-MIP		378	235	0.4444444444444444
