Model	Solver	Time	nbVars	nbExpr	density
pp08aCUTS	ojAlgo-MIP		240	247	0.7333333333333333
prod1	CPLEX	1567318375	250	209	0.004
prod1	HiGHS	14557660583	250	209	0.004
prod1	SCIP	8497301791	250	209	0.004
prod1	ojAlgo-MIP		250	209	0.004
prod2	CPLEX	8790452083	301	212	0.0033222591362126247
prod2	HiGHS	67151759375	301	212	0.0033222591362126247
prod2	SCIP	77115409750	301	212	0.0033222591362126247
prod2	ojAlgo-MIP		301	212	0.0033222591362126247
r50x360	CPLEX	1978735750	720	411	1.0
r50x360	HiGHS	17675828375	720	411	1.0
r50x360	SCIP	18925600834	720	411	1.0
r50x360	ojAlgo-MIP		720	411	1.0
ran12x21	CPLEX	1661089125	504	286	1.0
ran12x21	HiGHS	12022580708	504	286	1.0
ran12x21	SCIP	31177247500	504	286	1.0
ran12x21	ojAlgo-MIP		504	286	1.0
ran13x13	CPLEX	982653125	338	196	1.0
ran13x13	HiGHS	9214874833	338	196	1.0
ran13x13	SCIP	21249667792	338	196	1.0
ran13x13	ojAlgo-MIP		338	196	1.0
ran16x16	CPLEX	3774882791	512	289	1.0
ran16x16	HiGHS	33666800625	512	289	1.0
ran16x16	SCIP	29684615583	512	289	1.0
ran16x16	ojAlgo-MIP		512	289	1.0
rgn	CPLEX	15378375	180	25	0.4444444444444444
rgn	HiGHS	112825083	180	25	0.4444444444444444
rgn	SCIP	146179250	180	25	0.4444444444444444
rgn	ojAlgo-MIP	59843500	180	25	0.4444444444444444
rout	CPLEX	1265069667	556	292	0.0017985611510791368
rout	HiGHS	18930922500	556	292	0.0017985611510791368
rout	SCIP	4961617417	556	292	0.0017985611510791368
rout	ojAlgo-MIP		556	292	0.0017985611510791368
sample2	CPLEX	4241791	67	46	0.4925373134328358
sample2	HiGHS	12249458	67	46	0.4925373134328358
sample2	SCIP	2675750	67	46	0.4925373134328358
sample2	ojAlgo-MIP	6547958	67	46	0.4925373134328358
sentoy	CPLEX	5138667	60	31	1.0
sentoy	HiGHS	102117625	60	31	1.0
sentoy	SCIP	174939542	60	31	1.0
sentoy	ojAlgo-MIP	12756042	60	31	1.0
set1al	CPLEX	20713459	712	493	0.6629213483146067
set1al	HiGHS	42540834	712	493	0.6629213483146067
set1al	SCIP	47963625	712	493	0.6629213483146067
set1al	ojAlgo-MIP		712	493	0.6629213483146067
set1ch	CPLEX	60267666	712	493	0.6629213483146067
set1ch	HiGHS	245812375	712	493	0.6629213483146067
set1ch	SCIP	143978750	712	493	0.6629213483146067
set1ch	ojAlgo-MIP		712	493	0.6629213483146067
set1cl	CPLEX	14368750	712	493	0.6629213483146067
set1cl	HiGHS	38232625	712	493	0.6629213483146067
set1cl	SCIP	9032458	712	493	0.6629213483146067
set1cl	ojAlgo-MIP	23137042	712	493	0.6629213483146067
sp150x300d	CPLEX	59663667	600	451	0.5
sp150x300d	HiGHS	54870708	600	451	0.5
sp150x300d	SCIP	179299084	600	451	0.5
sp150x300d	ojAlgo-MIP		600	451	0.5
stein15	CPLEX	2383709	15	37	1.0
stein15	HiGHS	20812333	15	37	1.0
stein15	SCIP	15721333	15	37	1.0
stein15	ojAlgo-MIP	1999166	15	37	1.0
stein27	CPLEX	6955167	27	119	1.0
stein27	HiGHS	386459792	27	119	1.0
stein27	SCIP	89276583	27	119	1.0
stein27	ojAlgo-MIP	164700041	27	119	1.0
stein45	CPLEX	994684750	45	332	1.0
stein45	HiGHS	13228120583	45	332	1.0
stein45	SCIP	8577643167	45	332	1.0
stein45	ojAlgo-MIP	10635296958	45	332	1.0
stein9	CPLEX	1587875	9	14	1.0
stein9	HiGHS	7673459	9	14	1.0
stein9	SCIP	5820708	9	14	1.0
stein9	ojAlgo-MIP	170792	9	14	1.0
